job_id,job_title,salary_usd,salary_currency,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name,has_python,has_AWS,days_until_deadline,salary_bucket
AI04085,Ml Ops Engineer,171916,USD,Full Time,Norway,M,Norway,50,"Mathematics, Python, NLP",Associate,9,Transportation,2024-07-07,2024-08-07,5.0,Deeptech Ventures,False,False,31,High
AI13923,Head Of Ai,171557,EUR,FT,Germany,S,Germany,0,"Python, Deep Learning, TensorFlow, Linux, AWS",Master,12,Government,2024-08-04,2024-09-20,8.8,Deeptech Ventures,True,False,47,High
AI04396,Deep Learning Engineer,170760,USD,Part Time,Israel,M,Israel,100,"NLP, Kubernetes, Python",Bachelor,19,Manufacturing,2024-01-24,2024-02-21,7.8,Deeptech Ventures,False,False,28,High
AI09479,Ai Architect,170735,USD,FT,Switzerland,L,Switzerland,100,"Spark, SQL, NLP, Python, Computer Vision",Bachelor,9,Energy,2024-03-27,2024-04-30,6.4,Deeptech Ventures,False,False,34,High
AI03995,Ai Research Scientist,170703,USD,Contract,United States,L,Norway,0,"Kubernetes, Java, Scala, Tableau, Docker",Bachelor,5,Retail,2024-12-05,2024-12-23,6.4,Deeptech Ventures,False,False,18,High
AI00483,Ai Product Manager,170702,USD,FT,United States,S,United States,100,"Computer Vision, SQL, NLP, Hadoop, TensorFlow",Bachelor,13,Retail,2024-05-07,2024-06-12,6.2,Deeptech Ventures,False,False,36,High
AI14233,Ai Specialist,170041,USD,FT,Austria,L,Japan,100,"Spark, Mathematics, Java, Scala, SQL",Associate,12,Manufacturing,2024-08-14,2024-10-22,8.3,Deeptech Ventures,False,False,69,High
AI14049,Robotics Engineer,169548,EUR,Part Time,France,M,France,100,"R, Linux, AWS",PhD,12,Government,2024-09-20,2024-11-21,5.4,Deeptech Ventures,False,False,62,High
AI03129,Data Engineer,169467,EUR,Full Time,Germany,S,Germany,100,"NLP, Azure, SQL, Mathematics",Associate,10,Media,2024-01-16,2024-02-21,9.7,Deeptech Ventures,False,False,36,High
AI07056,Ai Architect,168657,GBP,FT,United Kingdom,S,United Kingdom,50,"GCP, Deep Learning, Python, R",Bachelor,14,Consulting,2024-05-08,2024-06-28,7.2,Deeptech Ventures,False,False,51,High
AI14133,Nlp Engineer,168553,USD,Contract,Norway,S,Norway,100,"PyTorch, SQL, Kubernetes",Master,6,Education,2024-01-04,2024-01-22,9.5,Deeptech Ventures,False,False,18,High
AI04003,Ai Architect,168420,USD,Contract,Austria,L,Austria,100,"Azure, Computer Vision, NLP",Associate,18,Automotive,2024-03-27,2024-05-06,7.7,Deeptech Ventures,False,False,40,High
AI05468,Autonomous Systems Engineer,168216,EUR,Full Time,Netherlands,M,India,0,"Docker, Kubernetes, Git, TensorFlow",Associate,19,Manufacturing,2024-08-26,2024-09-11,8.9,Deeptech Ventures,False,False,16,High
AI04458,Ai Product Manager,167899,EUR,Part Time,France,S,France,0,"Spark, Docker, SQL",PhD,13,Education,2024-11-21,2025-01-05,6.5,Deeptech Ventures,False,False,45,High
AI00977,Data Engineer,167739,USD,Part Time,Singapore,L,Singapore,0,"TensorFlow, MLOps, Tableau, Computer Vision, Java",Associate,6,Telecommunications,2024-10-16,2024-12-15,6.4,Deeptech Ventures,False,False,60,High
AI09084,Data Engineer,167732,EUR,Full Time,France,L,France,0,"Deep Learning, Kubernetes, Linux, Scala",Bachelor,10,Education,2025-02-26,2025-04-28,7.6,Deeptech Ventures,False,False,61,High
AI14231,Data Engineer,166730,USD,Full Time,Singapore,L,Singapore,100,"MLOps, Python, Mathematics",PhD,8,Real Estate,2024-06-22,2024-08-19,5.7,Deeptech Ventures,False,False,58,High
AI13731,Ai Software Engineer,166476,USD,Contract,Canada,M,China,100,"SQL, PyTorch, Tableau, MLOps",Bachelor,13,Finance,2024-11-04,2024-12-04,9.8,Deeptech Ventures,False,False,30,High
AI10865,Data Analyst,166470,USD,Part Time,Denmark,L,South Korea,100,"Spark, Kubernetes, Azure, TensorFlow, Computer Vision",PhD,7,Finance,2024-06-13,2024-07-22,5.4,Deeptech Ventures,False,False,39,High
AI00040,Data Engineer,166080,EUR,Full Time,Netherlands,L,Netherlands,100,"Computer Vision, Azure, Tableau",Associate,15,Government,2024-03-01,2024-05-01,5.1,Deeptech Ventures,False,False,61,High
AI10307,Principal Data Scientist,165611,USD,FT,India,M,Australia,100,"Scala, Hadoop, Python, Computer Vision",Master,19,Consulting,2024-09-23,2024-10-15,9.2,Deeptech Ventures,False,False,22,High
AI02505,Ai Architect,165520,EUR,Full Time,Netherlands,L,Netherlands,0,"Scala, SQL, Tableau, Spark",Master,5,Finance,2024-10-25,2024-11-15,7.0,Deeptech Ventures,False,False,21,High
AI03290,Nlp Engineer,164685,USD,Full Time,Switzerland,L,Switzerland,50,"Git, Python, Scala, TensorFlow",Bachelor,4,Manufacturing,2024-01-27,2024-04-01,5.7,Deeptech Ventures,False,False,65,High
AI08121,Research Scientist,164115,USD,Full Time,Norway,M,Norway,100,"Hadoop, PyTorch, Git, Spark, TensorFlow",Bachelor,7,Education,2024-11-06,2024-11-24,5.1,Deeptech Ventures,False,False,18,High
AI05295,Principal Data Scientist,164084,USD,FT,Israel,M,Israel,0,"Python, Deep Learning, Linux, TensorFlow",PhD,10,Real Estate,2024-07-14,2024-08-10,8.9,Deeptech Ventures,True,False,27,High
AI12973,Ai Architect,164029,USD,FT,Switzerland,M,Switzerland,0,"Kubernetes, Java, Deep Learning, NLP",Bachelor,6,Manufacturing,2024-08-20,2024-09-18,6.4,Deeptech Ventures,False,False,29,High
AI05754,Ai Architect,163466,EUR,Part Time,France,L,France,50,"Linux, Docker, Deep Learning, Python, Computer Vision",Associate,8,Automotive,2024-11-12,2024-12-25,7.0,Deeptech Ventures,False,False,43,High
AI14494,Machine Learning Engineer,163166,EUR,FT,France,L,Ireland,100,"Scala, Azure, Statistics, Java",Master,6,Technology,2024-04-22,2024-06-08,8.1,Deeptech Ventures,False,False,47,High
AI02736,Ai Specialist,162991,USD,Part Time,Norway,L,Norway,0,"SQL, Spark, Data Visualization, Python, Docker",PhD,3,Transportation,2024-02-15,2024-03-13,7.6,Deeptech Ventures,False,False,27,High
AI08360,Deep Learning Engineer,162960,EUR,Contract,France,M,France,0,"AWS, Java, Tableau",PhD,11,Real Estate,2024-06-08,2024-07-09,7.5,Deeptech Ventures,False,True,31,High
AI11518,Ml Ops Engineer,162625,USD,Full Time,Switzerland,L,Switzerland,50,"Git, Python, PyTorch",Bachelor,2,Education,2024-10-14,2024-11-14,9.0,Deeptech Ventures,False,False,31,High
AI09601,Ai Consultant,162449,GBP,Full Time,United Kingdom,S,United Kingdom,50,"Azure, MLOps, Python",PhD,15,Manufacturing,2024-10-23,2024-11-19,5.3,Deeptech Ventures,False,False,27,High
AI11829,Data Engineer,162221,USD,Full Time,India,L,India,50,"Java, Hadoop, Mathematics",Associate,16,Telecommunications,2024-09-18,2024-11-14,9.0,Deeptech Ventures,False,False,57,High
AI11071,Ai Consultant,162029,USD,Contract,Denmark,M,Denmark,0,"Git, Scala, SQL",Master,6,Automotive,2024-05-14,2024-07-06,7.0,Deeptech Ventures,False,False,53,High
AI11635,Head Of Ai,161486,USD,Contract,Denmark,L,Denmark,100,"Mathematics, TensorFlow, Scala, SQL",PhD,8,Consulting,2024-10-12,2024-11-01,6.6,Deeptech Ventures,False,False,20,High
AI12370,Head Of Ai,161402,USD,Part Time,Sweden,M,France,50,"TensorFlow, Deep Learning, Scala",Master,12,Media,2024-09-24,2024-11-10,9.2,Deeptech Ventures,False,False,47,High
AI02686,Ai Software Engineer,161108,USD,Contract,United States,S,Sweden,0,"PyTorch, Linux, Java",Master,10,Education,2024-01-16,2024-02-10,5.7,Deeptech Ventures,False,False,25,High
AI01306,Deep Learning Engineer,160528,USD,Contract,Ireland,S,Singapore,0,"Python, GCP, Data Visualization",Bachelor,10,Healthcare,2024-07-20,2024-09-29,6.8,Deeptech Ventures,True,False,71,High
AI12129,Robotics Engineer,160428,USD,FT,Austria,L,Sweden,0,"Data Visualization, TensorFlow, Git",PhD,12,Education,2024-06-10,2024-07-30,6.6,Deeptech Ventures,False,False,50,High
AI11125,Ai Specialist,159710,USD,Part Time,Israel,S,Israel,50,"Mathematics, Linux, AWS, GCP, Scala",Bachelor,12,Manufacturing,2024-09-26,2024-11-06,6.2,Deeptech Ventures,False,False,41,High
AI01240,Machine Learning Researcher,158302,USD,Full Time,Japan,L,Japan,50,"Java, Python, GCP, MLOps, Azure",Master,14,Consulting,2024-06-30,2024-07-26,8.7,Deeptech Ventures,False,False,26,High
AI03793,Deep Learning Engineer,158079,USD,Contract,Singapore,S,Singapore,50,"Linux, Computer Vision, SQL",Master,11,Consulting,2024-10-05,2024-11-11,8.9,Deeptech Ventures,False,False,37,High
AI07328,Ai Product Manager,157771,USD,FT,Sweden,S,Sweden,50,"Hadoop, Python, Git, NLP",Associate,10,Retail,2024-03-03,2024-05-08,7.4,Deeptech Ventures,False,False,66,High
AI02149,Data Scientist,157531,USD,Part Time,Denmark,M,Denmark,0,"Python, TensorFlow, NLP, Git, GCP",Bachelor,7,Government,2024-01-01,2024-01-31,5.8,Deeptech Ventures,True,False,30,High
AI03164,Research Scientist,157512,GBP,Full Time,United Kingdom,L,United Kingdom,50,"PyTorch, NLP, Tableau",PhD,6,Healthcare,2024-04-30,2024-06-15,9.3,Deeptech Ventures,False,False,46,High
AI04438,Head Of Ai,157264,USD,Contract,Japan,S,Japan,100,"Tableau, Kubernetes, Git, TensorFlow, NLP",Master,14,Media,2025-02-27,2025-03-28,5.6,Deeptech Ventures,False,False,29,High
AI12582,Ai Architect,156882,USD,Contract,Norway,L,Norway,50,"Scala, Python, Spark",Associate,4,Energy,2024-02-16,2024-04-19,9.6,Deeptech Ventures,False,False,63,High
AI02889,Research Scientist,156508,USD,Contract,India,M,India,0,"Deep Learning, SQL, Computer Vision, TensorFlow, Tableau",Associate,19,Automotive,2024-01-08,2024-03-04,7.6,Deeptech Ventures,False,False,56,High
AI09594,Ai Research Scientist,155972,EUR,Part Time,France,M,France,0,"Java, Deep Learning, Linux",Associate,18,Transportation,2024-07-21,2024-08-14,7.9,Deeptech Ventures,False,False,24,High
AI04718,Research Scientist,155427,GBP,Contract,United Kingdom,M,Norway,0,"MLOps, Git, Hadoop, Scala, Kubernetes",Master,5,Telecommunications,2024-10-08,2024-10-25,5.2,Deeptech Ventures,False,False,17,High
AI11505,Ai Architect,155306,USD,Part Time,Norway,L,Norway,100,"Kubernetes, R, Data Visualization, GCP",Master,2,Real Estate,2025-04-11,2025-06-15,9.8,Deeptech Ventures,False,False,65,High
AI11011,Data Scientist,154872,USD,Part Time,India,S,United States,100,"Python, Spark, TensorFlow, Hadoop, NLP",Bachelor,15,Retail,2025-01-31,2025-03-01,9.4,Deeptech Ventures,True,False,29,High
AI09186,Computer Vision Engineer,154689,EUR,Full Time,France,L,Switzerland,0,"R, Scala, SQL, Docker",Bachelor,7,Automotive,2024-12-13,2025-02-09,7.9,Deeptech Ventures,False,False,58,High
AI07450,Data Scientist,154620,USD,FT,Sweden,S,Sweden,0,"PyTorch, GCP, Scala",Master,10,Finance,2024-12-12,2025-02-04,5.1,Deeptech Ventures,False,False,54,High
AI02258,Research Scientist,154593,USD,Part Time,Singapore,L,Singapore,0,"Git, AWS, Python, Computer Vision, TensorFlow",Associate,7,Energy,2025-03-18,2025-05-25,6.2,Deeptech Ventures,False,False,68,High
AI03870,Ml Ops Engineer,154588,USD,FT,Singapore,M,United States,0,"Linux, Git, PyTorch",PhD,10,Gaming,2025-02-12,2025-03-11,7.5,Deeptech Ventures,False,False,27,High
AI00895,Machine Learning Researcher,154496,USD,Full Time,India,S,India,100,"Python, Data Visualization, AWS",Associate,13,Education,2024-03-08,2024-03-30,9.9,Deeptech Ventures,True,False,22,High
AI08122,Ai Product Manager,154415,USD,Part Time,Japan,M,Denmark,100,"Scala, Spark, Computer Vision",Master,18,Media,2024-05-12,2024-07-12,7.7,Deeptech Ventures,False,False,61,High
AI05945,Robotics Engineer,153576,USD,Part Time,Canada,L,Canada,0,"Kubernetes, Mathematics, Python, Spark",Associate,9,Retail,2025-03-25,2025-04-13,6.8,Deeptech Ventures,False,False,19,High
AI08801,Computer Vision Engineer,153479,USD,FT,Singapore,M,Singapore,50,"GCP, Python, Tableau",Bachelor,9,Manufacturing,2024-03-02,2024-04-30,5.3,Deeptech Ventures,False,False,59,High
AI01731,Machine Learning Engineer,153378,USD,Part Time,Denmark,L,Denmark,0,"Docker, Mathematics, Deep Learning, Kubernetes, TensorFlow",Associate,4,Manufacturing,2024-06-18,2024-08-16,7.7,Deeptech Ventures,False,False,59,High
AI14973,Machine Learning Engineer,153320,EUR,Full Time,Germany,S,Germany,50,"Linux, AWS, PyTorch, Deep Learning, Tableau",Bachelor,12,Energy,2024-04-01,2024-05-28,7.8,Deeptech Ventures,False,False,57,High
AI10873,Machine Learning Researcher,153297,EUR,Contract,Germany,L,Germany,50,"Computer Vision, AWS, Python, Git, Kubernetes",PhD,9,Telecommunications,2025-04-20,2025-06-16,9.0,Deeptech Ventures,False,False,57,High
AI07526,Machine Learning Researcher,153259,USD,FT,Norway,L,Norway,100,"SQL, Scala, GCP, NLP",Associate,8,Education,2024-02-17,2024-03-25,9.0,Deeptech Ventures,False,False,37,High
AI03976,Data Analyst,152803,USD,FT,Australia,L,Norway,0,"Docker, TensorFlow, Computer Vision",Bachelor,7,Retail,2024-05-31,2024-07-27,5.6,Deeptech Ventures,False,False,57,High
AI10490,Ai Consultant,152776,USD,FT,South Korea,S,South Korea,0,"R, SQL, Statistics, Git",Master,13,Government,2025-03-15,2025-04-11,9.9,Deeptech Ventures,False,False,27,High
AI03601,Data Scientist,152727,USD,Contract,China,S,China,50,"Hadoop, Python, MLOps",Associate,14,Transportation,2025-02-28,2025-03-24,6.7,Deeptech Ventures,False,False,24,High
AI10862,Research Scientist,151379,USD,Part Time,Sweden,M,Sweden,100,"Tableau, Deep Learning, NLP, Azure",Associate,15,Government,2024-11-20,2024-12-07,9.7,Deeptech Ventures,False,False,17,High
AI12998,Data Engineer,151251,USD,Full Time,Australia,M,Australia,100,"R, TensorFlow, Deep Learning, Docker",Master,15,Automotive,2025-03-01,2025-04-23,9.6,Deeptech Ventures,False,False,53,High
AI04559,Computer Vision Engineer,150834,EUR,Full Time,France,L,Japan,0,"PyTorch, R, AWS, Statistics",Bachelor,8,Manufacturing,2024-08-11,2024-09-05,5.1,Deeptech Ventures,False,False,25,High
AI11001,Deep Learning Engineer,150346,EUR,FT,Germany,L,Germany,100,"PyTorch, SQL, MLOps, Azure, Docker",Bachelor,5,Transportation,2024-05-27,2024-06-14,8.0,Deeptech Ventures,False,False,18,High
AI12335,Autonomous Systems Engineer,149538,USD,Part Time,Switzerland,M,Switzerland,100,"Scala, PyTorch, Hadoop, Python",Bachelor,2,Media,2025-01-19,2025-03-19,9.7,Deeptech Ventures,False,False,59,High
AI09478,Head Of Ai,149414,USD,Contract,Japan,S,Japan,50,"Kubernetes, Statistics, Hadoop, Deep Learning, AWS",Master,16,Education,2024-01-26,2024-02-15,8.9,Deeptech Ventures,False,False,20,High
AI04125,Ml Ops Engineer,149180,USD,Contract,Denmark,M,Denmark,50,"Python, Git, Data Visualization, Tableau, SQL",Bachelor,5,Manufacturing,2024-07-16,2024-09-13,6.4,Deeptech Ventures,True,False,59,High
AI06003,Ai Consultant,148424,USD,FT,Israel,M,United States,0,"Java, Spark, MLOps",Bachelor,13,Education,2024-04-23,2024-06-22,6.9,Deeptech Ventures,False,False,60,High
AI09819,Data Analyst,148291,USD,Full Time,Singapore,L,Singapore,100,"GCP, Scala, Kubernetes, NLP, Computer Vision",Bachelor,8,Telecommunications,2025-01-06,2025-02-23,8.4,Deeptech Ventures,False,False,48,High
AI03310,Data Analyst,148096,USD,Full Time,Canada,L,Austria,0,"Docker, Java, Computer Vision, Statistics, Git",Master,9,Education,2025-02-11,2025-04-03,8.0,Deeptech Ventures,False,False,51,High
AI07647,Ai Consultant,147684,USD,Contract,Australia,S,Australia,100,"AWS, Python, GCP",Master,18,Automotive,2024-02-21,2024-03-09,9.3,Deeptech Ventures,False,True,17,High
AI06669,Computer Vision Engineer,146929,USD,Full Time,Singapore,M,Singapore,50,"Git, Spark, NLP",Bachelor,8,Retail,2024-04-08,2024-06-13,8.7,Deeptech Ventures,False,False,66,High
AI04065,Robotics Engineer,146810,USD,Contract,Switzerland,M,Switzerland,50,"Docker, Git, AWS, Mathematics",Master,9,Finance,2024-01-24,2024-02-23,7.9,Deeptech Ventures,False,False,30,High
AI02969,Machine Learning Researcher,146798,USD,Part Time,Singapore,M,Singapore,100,"Spark, Scala, Statistics, Java, GCP",Bachelor,5,Manufacturing,2025-04-26,2025-06-26,9.7,Deeptech Ventures,False,False,61,High
AI00750,Machine Learning Researcher,146692,USD,FT,South Korea,L,South Korea,100,"Data Visualization, Scala, Java, GCP, Azure",Bachelor,17,Education,2024-02-17,2024-03-22,6.5,Deeptech Ventures,False,False,34,High
AI02771,Machine Learning Researcher,146413,EUR,Full Time,Netherlands,M,Singapore,0,"SQL, R, Computer Vision, Spark, Deep Learning",Master,15,Automotive,2024-05-25,2024-07-25,8.6,Deeptech Ventures,False,False,61,High
AI02890,Nlp Engineer,145430,GBP,Contract,United Kingdom,L,United Kingdom,0,"Kubernetes, Data Visualization, PyTorch, Spark, Linux",Master,6,Finance,2024-11-05,2024-12-20,8.5,Deeptech Ventures,False,False,45,High
AI00170,Data Engineer,145355,USD,Contract,Canada,S,Canada,100,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,2024-09-12,9.6,Deeptech Ventures,False,False,18,High
AI02372,Principal Data Scientist,145170,USD,FT,Ireland,S,Ireland,0,"Spark, Scala, Data Visualization, TensorFlow, Java",Associate,12,Consulting,2024-10-04,2024-12-16,9.9,Deeptech Ventures,False,False,73,High
AI03345,Data Engineer,145082,EUR,FT,France,M,France,100,"Linux, Tableau, PyTorch, GCP",Bachelor,19,Consulting,2024-03-10,2024-05-01,5.9,Deeptech Ventures,False,False,52,High
AI08542,Deep Learning Engineer,144821,USD,FT,Japan,L,Japan,50,"Data Visualization, MLOps, SQL, AWS",Master,13,Manufacturing,2024-05-07,2024-06-04,7.4,Deeptech Ventures,False,False,28,High
AI08981,Ai Consultant,144793,USD,Contract,Australia,M,Japan,100,"Computer Vision, GCP, Statistics",Associate,12,Technology,2024-07-19,2024-09-01,8.0,Deeptech Ventures,False,False,44,High
AI03037,Robotics Engineer,144719,USD,Full Time,United States,L,United States,100,"NLP, Computer Vision, MLOps, Azure",PhD,9,Manufacturing,2024-12-23,2025-01-11,9.0,Deeptech Ventures,False,False,19,High
AI04263,Ai Consultant,144584,GBP,FT,United Kingdom,M,United Kingdom,0,"PyTorch, NLP, Tableau, Hadoop",Master,15,Media,2024-06-11,2024-07-30,6.9,Deeptech Ventures,False,False,49,High
AI14827,Computer Vision Engineer,144247,USD,Full Time,Switzerland,L,Singapore,0,"Mathematics, NLP, Azure",Bachelor,4,Transportation,2025-01-14,2025-03-01,8.5,Deeptech Ventures,False,False,46,High
AI06281,Data Analyst,144165,USD,Part Time,South Korea,S,South Korea,50,"Spark, Azure, Linux, Kubernetes",Master,16,Energy,2025-01-04,2025-02-10,5.9,Deeptech Ventures,False,False,37,High
AI09856,Ai Product Manager,144054,USD,Contract,Japan,M,Japan,0,"AWS, Python, Statistics",Associate,11,Retail,2025-02-03,2025-04-05,6.2,Deeptech Ventures,False,True,61,High
AI03058,Computer Vision Engineer,143721,USD,Contract,South Korea,L,Australia,50,"Java, PyTorch, AWS, Docker, R",PhD,17,Transportation,2025-04-29,2025-06-14,8.1,Deeptech Ventures,False,False,46,High
AI07142,Ml Ops Engineer,143699,EUR,Contract,Germany,S,Germany,50,"Git, MLOps, Deep Learning",Master,15,Technology,2024-06-26,2024-07-19,8.6,Deeptech Ventures,False,False,23,High
AI04009,Robotics Engineer,142957,EUR,Part Time,Netherlands,S,Netherlands,0,"SQL, MLOps, Data Visualization, Docker, Spark",Bachelor,5,Energy,2024-07-29,2024-09-20,8.2,Deeptech Ventures,False,False,53,High
AI02066,Ai Specialist,142782,USD,Contract,Israel,M,Israel,50,"Python, R, MLOps",Associate,19,Telecommunications,2024-03-07,2024-03-26,5.9,Deeptech Ventures,True,False,19,High
AI00534,Machine Learning Engineer,142657,USD,Full Time,Ireland,M,Ireland,100,"Python, SQL, Hadoop, Computer Vision",Bachelor,13,Telecommunications,2024-09-16,2024-10-20,5.6,Deeptech Ventures,True,False,34,High
AI03405,Data Scientist,142597,USD,Full Time,Sweden,L,Sweden,100,"TensorFlow, Tableau, NLP, Scala",PhD,6,Healthcare,2024-05-03,2024-05-30,8.9,Deeptech Ventures,False,False,27,High
AI14972,Data Engineer,142419,USD,FT,China,M,Norway,0,"R, Azure, PyTorch, Scala",Associate,14,Energy,2024-02-09,2024-02-25,7.8,Deeptech Ventures,False,False,16,High
AI09705,Data Analyst,142298,USD,Contract,Finland,M,Singapore,50,"NLP, Python, TensorFlow",PhD,16,Healthcare,2025-03-09,2025-03-25,9.2,Deeptech Ventures,False,False,16,High
AI11282,Ai Software Engineer,142150,USD,Part Time,Norway,M,Norway,50,"Scala, Linux, Statistics",Bachelor,3,Media,2025-01-13,2025-03-14,6.7,Deeptech Ventures,False,False,60,High
AI08080,Computer Vision Engineer,141241,USD,FT,Finland,M,Finland,100,"Docker, AWS, Computer Vision, Azure",Master,19,Healthcare,2024-09-08,2024-10-25,5.6,Deeptech Ventures,False,False,47,High
AI03023,Ai Specialist,140958,USD,Full Time,Switzerland,S,Switzerland,0,"Linux, Azure, Hadoop",PhD,9,Manufacturing,2024-07-31,2024-10-09,9.7,Deeptech Ventures,False,False,70,High
AI08444,Nlp Engineer,140277,USD,Part Time,Australia,M,Japan,50,"Java, SQL, Git, Mathematics",Bachelor,14,Automotive,2024-06-05,2024-07-28,8.5,Deeptech Ventures,False,False,53,High
AI05004,Data Scientist,140129,USD,FT,Canada,L,Canada,100,"GCP, SQL, MLOps, Scala, Linux",Master,6,Healthcare,2024-02-20,2024-03-30,8.8,Deeptech Ventures,False,False,39,High
AI05230,Data Scientist,139628,USD,Part Time,Australia,L,Australia,0,"Python, Linux, Azure",Associate,7,Telecommunications,2025-03-08,2025-04-14,8.5,Deeptech Ventures,True,False,37,High
AI02874,Ai Research Scientist,139307,USD,Contract,China,L,China,0,"NLP, Linux, MLOps, Tableau",Master,12,Automotive,2024-05-13,2024-06-23,7.4,Deeptech Ventures,False,False,41,High
AI00095,Machine Learning Researcher,138945,USD,Part Time,Canada,S,Canada,50,"Linux, R, NLP, PyTorch, Git",Master,19,Education,2024-07-10,2024-09-15,8.9,Deeptech Ventures,False,False,67,High
AI00297,Ai Research Scientist,138782,USD,Contract,Finland,M,Finland,0,"Git, AWS, PyTorch",Bachelor,19,Finance,2025-02-08,2025-04-11,6.3,Deeptech Ventures,False,False,62,High
AI03206,Deep Learning Engineer,138447,USD,Contract,Canada,M,Canada,0,"Azure, PyTorch, MLOps, Git",PhD,17,Gaming,2025-01-13,2025-02-14,9.7,Deeptech Ventures,False,False,32,High
AI12228,Principal Data Scientist,138403,USD,Full Time,Canada,M,Norway,0,"Scala, PyTorch, Data Visualization, Java",PhD,15,Gaming,2024-06-29,2024-08-25,6.7,Deeptech Ventures,False,False,57,High
AI02714,Nlp Engineer,138149,EUR,FT,France,M,France,100,"Linux, R, PyTorch, Scala, Hadoop",Master,19,Consulting,2024-02-14,2024-03-11,10.0,Deeptech Ventures,False,False,26,High
AI13837,Ai Research Scientist,138053,USD,Full Time,Norway,M,United Kingdom,0,"R, Hadoop, Computer Vision",Bachelor,2,Healthcare,2024-05-21,2024-07-27,6.8,Deeptech Ventures,False,False,67,High
AI00593,Autonomous Systems Engineer,138000,USD,FT,Ireland,S,Ireland,0,"Python, PyTorch, R, Hadoop, Docker",Bachelor,11,Healthcare,2024-08-17,2024-09-21,7.3,Deeptech Ventures,True,False,35,High
AI00571,Head Of Ai,137934,USD,Full Time,Norway,M,India,50,"Python, TensorFlow, Statistics, Scala, Git",Bachelor,9,Telecommunications,2024-10-10,2024-11-10,9.7,Deeptech Ventures,True,False,31,High
AI01670,Data Scientist,137908,USD,Full Time,Singapore,M,Singapore,0,"TensorFlow, Docker, GCP",PhD,7,Automotive,2025-01-15,2025-02-13,5.0,Deeptech Ventures,False,False,29,High
AI09252,Data Engineer,137450,USD,Full Time,Austria,M,Switzerland,50,"GCP, NLP, AWS, TensorFlow, MLOps",Master,15,Real Estate,2024-10-25,2024-12-17,8.9,Deeptech Ventures,False,False,53,High
AI00553,Ai Consultant,137427,USD,Part Time,Sweden,M,Sweden,100,"Kubernetes, Linux, NLP, Docker, Deep Learning",Associate,7,Real Estate,2024-11-29,2025-02-06,5.7,Deeptech Ventures,False,False,69,High
AI08208,Ai Consultant,137124,USD,Full Time,United States,S,United States,0,"Python, Java, Data Visualization",Master,6,Transportation,2024-11-06,2024-12-07,9.7,Deeptech Ventures,True,False,31,High
AI08693,Ai Research Scientist,136639,USD,Contract,Switzerland,M,Germany,50,"Java, NLP, Linux, Deep Learning, PyTorch",Master,3,Healthcare,2025-03-30,2025-05-02,5.4,Deeptech Ventures,False,False,33,High
AI04705,Autonomous Systems Engineer,136392,USD,Contract,Israel,S,Israel,50,"AWS, NLP, GCP, Kubernetes",PhD,15,Consulting,2025-03-12,2025-03-28,5.4,Deeptech Ventures,False,True,16,High
AI09910,Autonomous Systems Engineer,136075,GBP,FT,United Kingdom,S,United Kingdom,50,"Spark, Java, NLP, GCP",PhD,5,Technology,2024-12-26,2025-02-03,7.7,Deeptech Ventures,False,False,39,High
AI09625,Data Analyst,136032,GBP,FT,United Kingdom,S,United Kingdom,100,"Data Visualization, Java, R",Associate,8,Automotive,2024-05-12,2024-07-09,8.9,Deeptech Ventures,False,False,58,High
AI05163,Machine Learning Researcher,135936,USD,Part Time,Norway,S,Norway,100,"Kubernetes, SQL, NLP, Computer Vision, Docker",Master,9,Consulting,2025-01-25,2025-03-31,5.1,Deeptech Ventures,False,False,65,High
AI11501,Principal Data Scientist,135853,USD,Part Time,Canada,L,Canada,50,"Python, MLOps, AWS, Tableau",Bachelor,5,Transportation,2024-10-22,2024-12-15,8.9,Deeptech Ventures,True,False,54,High
AI09342,Ai Software Engineer,135040,USD,Part Time,India,S,India,0,"PyTorch, R, Docker",Bachelor,14,Education,2025-03-08,2025-04-16,8.0,Deeptech Ventures,False,False,39,High
AI07168,Data Scientist,134902,USD,Full Time,Australia,L,China,100,"Git, Data Visualization, AWS, Python, Deep Learning",Master,5,Education,2025-03-14,2025-04-27,8.6,Deeptech Ventures,False,False,44,High
AI03092,Data Analyst,134623,EUR,FT,Netherlands,M,Netherlands,0,"NLP, Computer Vision, Hadoop, Docker, Java",Master,6,Transportation,2024-09-20,2024-10-25,5.9,Deeptech Ventures,False,False,35,High
AI10700,Autonomous Systems Engineer,134398,EUR,Contract,Germany,L,Israel,100,"Docker, TensorFlow, NLP, SQL",PhD,6,Manufacturing,2025-02-26,2025-03-23,7.6,Deeptech Ventures,False,False,25,High
AI04922,Nlp Engineer,134083,USD,FT,Denmark,L,Denmark,100,"Git, Scala, Data Visualization, Python, Computer Vision",PhD,4,Consulting,2024-01-25,2024-04-02,9.4,Deeptech Ventures,False,False,68,High
AI08315,Ai Consultant,133870,USD,Contract,Sweden,S,Sweden,0,"Statistics, SQL, Computer Vision, Java",PhD,9,Finance,2025-04-03,2025-06-03,8.9,Deeptech Ventures,False,False,61,High
